name,pair,horizon_minutes,features,year,period,policy,market_days,predictions,direction_accuracy,trades,trades_per_day,return_pct,stress_return_pct,profit_factor,win_rate,closed_drawdown_pct,mean_net_bps
AUDUSD_60m_cross_2025,AUDUSD,60,cross,2025,test,cost_filtered,260,23493,0.5143234154854638,4,0.015384615384615385,-2.1877493109204282,-2.278980618817017,0.06191513726070579,0.25,-2.1877493109204282,-54.95396824540677
AUDUSD_60m_cross_2025,AUDUSD,60,cross,2025,test,expected_return,260,23493,0.5143234154854638,31,0.11923076923076924,-3.4961473491261774,-4.216051494517192,0.4342883131194669,0.4838709677419355,-4.059486331233064,-11.390113077978526
AUDUSD_60m_cross_2025,AUDUSD,60,cross,2025,validation,probability,132,11575,0.49667386609071273,122,0.9242424242424242,-4.688737672154297,-8.646155920662768,0.31914942299665516,0.26229508196721313,-4.934696474977784,-3.9296442184120526
AUDUSD_60m_cross_2025,AUDUSD,60,cross,2025,validation,cost_filtered,132,11575,0.49667386609071273,1,0.007575757575757576,-0.3086505042235732,-0.32651229858966513,0.0,0.0,-0.3086505042235732,-30.86505042235734
AUDUSD_60m_cross_2025,AUDUSD,60,cross,2025,validation,expected_return,132,11575,0.49667386609071273,6,0.045454545454545456,0.059598424124818195,-0.0544312573505068,1.0769228924023981,0.3333333333333333,-0.3866396874532385,1.063080623063028
AUDUSD_60m_cross_2026,AUDUSD,60,cross,2026,test,probability,173,15651,0.5024599067152259,15,0.08670520231213873,-0.22313107408111765,-0.7064913104391723,0.6404233799352969,0.4,-0.4754922157473751,-1.4844686998652785
AUDUSD_60m_cross_2026,AUDUSD,60,cross,2026,test,cost_filtered,173,15651,0.5024599067152259,0,0.0,0.0,0.0,,,0.0,
AUDUSD_60m_cross_2026,AUDUSD,60,cross,2026,test,expected_return,173,15651,0.5024599067152259,16,0.09248554913294797,0.552412641400557,0.2766178304535183,1.543052472726971,0.375,-0.4597633353816022,3.4673544361296242
AUDUSD_60m_cross_2026,AUDUSD,60,cross,2026,validation,probability,132,11881,0.5091322279269421,10,0.07575757575757576,-0.009435434073934434,-0.29210250583772135,0.9323703201259346,0.3,-0.07761031464225132,-0.09363477112778333
AUDUSD_60m_cross_2026,AUDUSD,60,cross,2026,validation,cost_filtered,132,11881,0.5091322279269421,0,0.0,0.0,0.0,,,0.0,
AUDUSD_60m_cross_2026,AUDUSD,60,cross,2026,validation,expected_return,132,11881,0.5091322279269421,7,0.05303030303030303,-0.8754599173623645,-0.9945253579151769,0.061424810402303465,0.2857142857142857,-0.8754599173623645,-12.544682841631124
EURUSD_120m_base_2025,EURUSD,120,base,2025,test,probability,260,22456,0.5138047737798361,33,0.12692307692307692,-0.29581213168563547,-0.6182299905625688,0.8911040374292921,0.5151515151515151,-0.8501816565471998,-0.8799920541843923
EURUSD_120m_base_2025,EURUSD,120,base,2025,test,cost_filtered,260,22456,0.5138047737798361,19,0.07307692307692308,0.05511993668487758,-0.08818186958670093,1.0395511162244753,0.5263157894736842,-0.590695435703048,0.3082383265731164
EURUSD_120m_base_2025,EURUSD,120,base,2025,test,expected_return,260,22456,0.5138047737798361,628,2.4153846153846152,-11.320627135708605,-14.986862164430914,0.7463249380658656,0.47929936305732485,-12.208090920673165,-1.895721255501566
EURUSD_120m_base_2025,EURUSD,120,base,2025,validation,probability,132,11045,0.5048438207333635,13,0.09848484848484848,-0.6268977425162969,-0.7134724333940579,0.16654566168901574,0.3076923076923077,-0.6268977425162969,-4.833437258422625
EURUSD_120m_base_2025,EURUSD,120,base,2025,validation,cost_filtered,132,11045,0.5048438207333635,2,0.015151515151515152,-0.23400282601335753,-0.24487879574666138,0.0,0.0,-0.23400282601335753,-11.701794029301375
EURUSD_120m_base_2025,EURUSD,120,base,2025,validation,expected_return,132,11045,0.5048438207333635,285,2.159090909090909,-2.0956249416276163,-3.504687164032949,0.8737848720979692,0.49473684210526314,-4.77124660917635,-0.7314434232827867
EURUSD_120m_base_2026,EURUSD,120,base,2026,test,probability,173,14963,0.4813874223083606,170,0.9826589595375722,1.677278459474607,0.6200473723542821,1.2513433446142175,0.5294117647058824,-0.7369237703988785,0.9869908793086387
EURUSD_120m_base_2026,EURUSD,120,base,2026,test,cost_filtered,173,14963,0.4813874223083606,47,0.27167630057803466,0.8113919880821108,0.5639313776627741,1.3433365129662544,0.5957446808510638,-0.9055195055342469,1.7334382884650206
EURUSD_120m_base_2026,EURUSD,120,base,2026,test,expected_return,173,14963,0.4813874223083606,419,2.421965317919075,-1.2680042776838985,-3.4007224337966324,0.9418932802794298,0.48687350835322196,-3.3392973818905047,-0.2952294698721824
EURUSD_120m_base_2026,EURUSD,120,base,2026,validation,probability,132,11348,0.5014099400775467,140,1.0606060606060606,-0.5760906538658128,-1.6274701248007895,0.9077007122302259,0.4714285714285714,-1.525244641338308,-0.4050632451169864
EURUSD_120m_base_2026,EURUSD,120,base,2026,validation,cost_filtered,132,11348,0.5014099400775467,26,0.19696969696969696,-2.0837512994352436,-2.230287076145565,0.07933725622052568,0.3076923076923077,-2.103931262804082,-8.085181868152093
EURUSD_120m_base_2026,EURUSD,120,base,2026,validation,expected_return,132,11348,0.5014099400775467,237,1.7954545454545454,-4.127003536793716,-5.428443806426875,0.6994091902657301,0.4430379746835443,-5.428863335251089,-1.7698210763174733
EURUSD_120m_cross_2025,EURUSD,120,cross,2025,test,probability,260,22456,0.5158977556109726,55,0.21153846153846154,-1.4297236083935738,-1.897976530818446,0.7087704737296517,0.5272727272727272,-2.3292843037925337,-2.5990869988386684
EURUSD_120m_cross_2025,EURUSD,120,cross,2025,test,cost_filtered,260,22456,0.5158977556109726,34,0.13076923076923078,-1.0951241423949765,-1.3463213914896355,0.6844468812114378,0.5,-1.8216992291050893,-3.2176879888287604
